bookId,eid,location_name,category_name,fromDate,toDate,created,status
cs_Y33gj9hy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-24,2022-10-24T13:45:00+11:00,2022-10-19T13:29:11+11:00,Confirmed
cs_Y33gj9hy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-24,2022-10-24T17:45:00+11:00,2022-10-19T13:29:11+11:00,Confirmed
cs_Y33gnXC9,47647,Information Centre,Studio 4,2022-10-25,2022-10-25T12:15:00+11:00,2022-10-19T14:00:11+11:00,Cancelled by User
cs_Y33ja8t9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-21,2022-10-21T13:45:00+11:00,2022-10-17T10:57:27+11:00,Confirmed
cs_Y33nVDf9,44007,Information Centre,Meeting Rooms,2022-10-19,2022-10-19T19:45:00+11:00,2022-10-19T03:03:57+11:00,Confirmed
cs_Y33yBRI9,44006,Information Centre,Meeting Rooms,2022-10-15,2022-10-15T17:45:00+11:00,2022-10-15T16:00:00+11:00,Confirmed
cs_Y3D3WOC9,43852,Information Centre,Meeting Rooms,2023-01-10,2023-01-10T15:45:00+11:00,2023-01-10T14:08:49+11:00,Confirmed
cs_Y3DDBOS9,47791,StartSpace ,Loft Boardroom,2023-01-15,2023-01-15T15:45:00+11:00,2023-01-15T14:44:57+11:00,Confirmed
cs_Y3DO2OS9,44007,Information Centre,Meeting Rooms,2023-01-13,2023-01-13T14:45:00+11:00,2023-01-09T17:30:26+11:00,Cancelled by User
cs_Y3DY6eH9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2023-01-09,2023-01-09T13:45:00+11:00,2023-01-04T16:10:32+11:00,Confirmed
cs_Y3Dw9li9,44006,Information Centre,Meeting Rooms,2022-12-31,2022-12-31T16:45:00+11:00,2022-12-31T14:30:32+11:00,Confirmed
cs_Y3O1meS9,43476,Information Centre,Meeting Rooms,2022-09-18,2022-09-18T15:45:00+10:00,2022-09-17T21:33:00+10:00,Confirmed
cs_Y3O6JOS9,44007,Information Centre,Meeting Rooms,2022-09-24,2022-09-24T11:45:00+10:00,2022-09-15T10:35:25+10:00,Cancelled by User
cs_Y3O7las9,43852,Information Centre,Meeting Rooms,2022-09-30,2022-09-30T15:45:00+10:00,2022-09-30T15:05:33+10:00,Confirmed
cs_Y3O83RC9,44006,Information Centre,Meeting Rooms,2022-10-04,2022-10-04T13:45:00+11:00,2022-10-03T14:56:47+11:00,Confirmed
cs_Y3OA1XT9,43476,Information Centre,Meeting Rooms,2022-10-04,2022-10-04T16:45:00+11:00,2022-10-03T10:32:10+11:00,Confirmed
cs_Y3OA6Mhj,44160,StartSpace ,Meeting Rooms,2022-10-06,2022-10-06T10:45:00+11:00,2022-10-03T09:56:48+11:00,Confirmed
cs_Y3OA6Mhj,44160,StartSpace ,Meeting Rooms,2022-10-06,2022-10-06T11:45:00+11:00,2022-10-03T09:56:48+11:00,Confirmed
cs_Y3OA6Mhj,44160,StartSpace ,Meeting Rooms,2022-10-06,2022-10-06T15:45:00+11:00,2022-10-03T09:56:48+11:00,Confirmed
cs_Y3OA6Mhj,44160,StartSpace ,Meeting Rooms,2022-10-06,2022-10-06T14:45:00+11:00,2022-10-03T09:56:48+11:00,Confirmed
cs_Y3ORkNuy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-09-30,2022-09-30T13:45:00+10:00,2022-09-25T09:18:18+10:00,Confirmed
cs_Y3ORkNuy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-09-30,2022-09-30T17:45:00+10:00,2022-09-25T09:18:18+10:00,Confirmed
cs_Y3OWNDc9,44006,Information Centre,Meeting Rooms,2022-09-22,2022-09-22T16:45:00+10:00,2022-09-22T14:05:22+10:00,Confirmed
cs_Y3OXZRc9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-09-21,2022-09-21T13:45:00+10:00,2022-09-16T14:45:47+10:00,Confirmed
cs_Y3OXxeC9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-09-16,2022-09-16T17:45:00+10:00,2022-09-16T13:36:26+10:00,Confirmed
cs_Y3OYgah9,44006,Information Centre,Meeting Rooms,2022-09-15,2022-09-15T14:45:00+10:00,2022-09-13T13:22:05+10:00,Confirmed
cs_Y3OaJDH9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-09-28,2022-09-28T17:45:00+10:00,2022-09-20T16:49:14+10:00,Cancelled by Admin
cs_Y3OaOeh9,44006,Information Centre,Meeting Rooms,2022-09-21,2022-09-21T10:45:00+10:00,2022-09-20T15:35:12+10:00,Confirmed
cs_Y3OeZat9,44006,Information Centre,Meeting Rooms,2022-09-30,2022-09-30T14:45:00+10:00,2022-09-28T22:17:54+10:00,Confirmed
cs_Y3OjQRi9,44007,Information Centre,Meeting Rooms,2022-10-03,2022-10-03T12:45:00+11:00,2022-09-28T12:13:30+10:00,Confirmed
cs_Y3Ol6Rt9,44160,StartSpace ,Meeting Rooms,2022-09-27,2022-09-27T13:45:00+10:00,2022-09-27T09:59:13+10:00,Confirmed
cs_Y3Ol7DI9,47791,StartSpace ,Loft Boardroom,2022-09-28,2022-09-28T12:45:00+10:00,2022-09-27T13:22:50+10:00,Confirmed
cs_Y3Onmat9,44007,Information Centre,Meeting Rooms,2022-10-01,2022-10-01T15:45:00+10:00,2022-10-01T13:25:08+10:00,Confirmed
cs_Y3OoWOH9,44007,Information Centre,Meeting Rooms,2022-09-25,2022-09-25T16:45:00+10:00,2022-09-24T15:08:59+10:00,Confirmed
cs_Y3OvZOt9,43476,Information Centre,Meeting Rooms,2022-09-21,2022-09-21T11:45:00+10:00,2022-09-21T06:51:09+10:00,Cancelled by User
cs_Y3OxPnc9,44006,Information Centre,Meeting Rooms,2022-09-14,2022-09-14T12:45:00+10:00,2022-09-14T12:01:19+10:00,Confirmed
cs_Y3Y24Dc9,44006,Information Centre,Meeting Rooms,2022-09-12,2022-09-12T12:45:00+10:00,2022-09-11T20:06:51+10:00,Confirmed
cs_Y3Y4vyFy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-09-14,2022-09-14T13:45:00+10:00,2022-09-07T17:06:31+10:00,Confirmed
cs_Y3Y4vyFy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-09-14,2022-09-14T17:45:00+10:00,2022-09-07T17:06:32+10:00,Confirmed
cs_Y3Y6A8t9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-08-31,2022-08-31T17:45:00+10:00,2022-08-27T14:19:08+10:00,Confirmed
cs_Y3Y80DC9,44006,Information Centre,Meeting Rooms,2022-09-12,2022-09-12T15:45:00+10:00,2022-09-12T12:39:03+10:00,Confirmed
cs_Y3YAKau9,43852,Information Centre,Meeting Rooms,2022-09-18,2022-09-18T14:45:00+10:00,2022-09-12T07:02:18+10:00,Cancelled by Admin
cs_Y3YD2WU9,43476,Information Centre,Meeting Rooms,2022-08-26,2022-08-26T16:45:00+10:00,2022-08-26T14:51:29+10:00,Confirmed
cs_Y3YJxaU9,43852,Information Centre,Meeting Rooms,2022-08-30,2022-08-30T16:45:00+10:00,2022-08-30T13:39:58+10:00,Confirmed
cs_Y3YKVWs9,44007,Information Centre,Meeting Rooms,2022-08-31,2022-08-31T13:45:00+10:00,2022-08-31T12:15:21+10:00,Confirmed
cs_Y3YM0Oh9,44007,Information Centre,Meeting Rooms,2022-09-09,2022-09-09T17:45:00+10:00,2022-09-05T18:05:25+10:00,Confirmed
cs_Y3Ya7diy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-09-06,2022-09-06T13:45:00+10:00,2022-09-01T09:58:18+10:00,Confirmed
cs_Y3Ya7diy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-09-06,2022-09-06T17:45:00+10:00,2022-09-01T09:58:18+10:00,Confirmed
cs_Y3YaoDU9,44006,Information Centre,Meeting Rooms,2022-09-02,2022-09-02T13:45:00+10:00,2022-09-01T07:42:12+10:00,Confirmed
cs_Y3YbeJc9,43852,Information Centre,Meeting Rooms,2022-08-28,2022-08-28T14:45:00+10:00,2022-08-28T12:10:40+10:00,Confirmed
cs_Y3YgO3Uj,44160,StartSpace ,Meeting Rooms,2022-09-10,2022-09-10T11:45:00+10:00,2022-09-10T11:37:46+10:00,Confirmed
cs_Y3YgO3Uj,44160,StartSpace ,Meeting Rooms,2022-09-10,2022-09-10T12:45:00+10:00,2022-09-10T11:37:46+10:00,Confirmed
cs_Y3YgO3Uj,44160,StartSpace ,Meeting Rooms,2022-09-10,2022-09-10T13:45:00+10:00,2022-09-10T11:37:46+10:00,Confirmed
cs_Y3YgO3Uj,44160,StartSpace ,Meeting Rooms,2022-09-10,2022-09-10T14:45:00+10:00,2022-09-10T11:37:46+10:00,Confirmed
cs_Y3k0Def9,43476,Information Centre,Meeting Rooms,2022-11-21,2022-11-21T10:45:00+11:00,2022-11-21T10:08:20+11:00,Confirmed
cs_Y3k2WbFa,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-17,2022-12-17T13:45:00+11:00,2022-12-14T14:08:38+11:00,Confirmed
cs_Y3k2WbFa,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-17,2022-12-17T13:45:00+11:00,2022-12-14T14:08:38+11:00,Confirmed
cs_Y3k2WbFa,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-17,2022-12-17T13:45:00+11:00,2022-12-14T14:08:38+11:00,Confirmed
cs_Y3k7JNUy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-10,2022-12-10T13:45:00+11:00,2022-12-08T16:09:04+11:00,Confirmed
cs_Y3k7JNUy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-10,2022-12-10T17:45:00+11:00,2022-12-08T16:09:04+11:00,Confirmed
cs_Y3k7Y8s9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-08,2022-12-08T13:45:00+11:00,2022-12-08T10:24:57+11:00,Confirmed
cs_Y3k8j8f9,44006,Information Centre,Meeting Rooms,2022-12-22,2022-12-22T16:45:00+11:00,2022-12-19T20:31:29+11:00,Confirmed
cs_Y3k8xlH9,47647,Information Centre,Studio 4,2022-12-20,2022-12-20T17:30:00+11:00,2022-12-19T10:22:35+11:00,Confirmed
cs_Y3kA4ei9,47647,Information Centre,Studio 4,2022-12-20,2022-12-20T15:00:00+11:00,2022-12-17T10:13:23+11:00,Cancelled by User
cs_Y3kAWau9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-20,2022-12-20T13:45:00+11:00,2022-12-16T12:28:00+11:00,Confirmed
cs_Y3kAw8H9,44160,StartSpace ,Meeting Rooms,2022-12-20,2022-12-20T15:45:00+11:00,2022-12-15T15:43:38+11:00,Confirmed
cs_Y3kDNlF9,43852,Information Centre,Meeting Rooms,2022-11-22,2022-11-22T11:45:00+11:00,2022-11-12T09:48:38+11:00,Cancelled by User
cs_Y3kMmDF9,43852,Information Centre,Meeting Rooms,2022-11-27,2022-11-27T13:45:00+11:00,2022-11-27T12:07:38+11:00,Confirmed
cs_Y3kNyah9,43476,Information Centre,Meeting Rooms,2022-11-16,2022-11-16T13:45:00+11:00,2022-11-16T12:42:57+11:00,Confirmed
cs_Y3kODRU9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-11-10,2022-11-10T17:45:00+11:00,2022-11-10T10:21:58+11:00,Confirmed
cs_Y3kQ4ah9,43476,Information Centre,Meeting Rooms,2022-12-27,2022-12-27T15:45:00+11:00,2022-12-27T14:23:41+11:00,Confirmed
cs_Y3kQAXU9,47267,Information Centre,Studio 2,2022-12-28,2022-12-28T17:30:00+11:00,2022-12-28T14:33:17+11:00,Confirmed
cs_Y3kQBXu9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-29,2022-12-29T13:45:00+11:00,2022-12-22T09:44:34+11:00,Confirmed
cs_Y3kX4Dc9,44006,Information Centre,Meeting Rooms,2022-11-22,2022-11-22T10:45:00+11:00,2022-11-14T22:28:15+11:00,Cancelled by User
cs_Y3kXDni9,47647,Information Centre,Studio 4,2022-11-28,2022-11-28T15:00:00+11:00,2022-11-14T16:44:47+11:00,Confirmed
cs_Y3kZ6Wu9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-11-17,2022-11-17T17:45:00+11:00,2022-11-15T15:38:47+11:00,Confirmed
cs_Y3kaWOI9,43852,Information Centre,Meeting Rooms,2022-11-19,2022-11-19T13:45:00+11:00,2022-11-19T11:08:32+11:00,Confirmed
cs_Y3ke7Xf9,44006,Information Centre,Meeting Rooms,2022-12-05,2022-12-05T15:45:00+11:00,2022-12-05T15:14:15+11:00,Confirmed
cs_Y3keAeT9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-12,2022-12-12T17:45:00+11:00,2022-12-05T16:55:40+11:00,Confirmed
cs_Y3kkK4Ty,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-11-18,2022-11-18T13:45:00+11:00,2022-11-11T15:23:34+11:00,Confirmed
cs_Y3kkK4Ty,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-11-18,2022-11-18T17:45:00+11:00,2022-11-11T15:23:34+11:00,Confirmed
cs_Y3klzRC9,43852,Information Centre,Meeting Rooms,2022-11-30,2022-11-30T12:45:00+11:00,2022-11-29T20:03:12+11:00,Confirmed
cs_Y3km9aU9,47647,Information Centre,Studio 4,2022-12-16,2022-12-16T15:00:00+11:00,2022-12-07T11:32:52+11:00,Cancelled by User
cs_Y3kmd8i9,43476,Information Centre,Meeting Rooms,2022-12-07,2022-12-07T16:45:00+11:00,2022-12-07T13:22:55+11:00,Confirmed
cs_Y3kok8U9,44006,Information Centre,Meeting Rooms,2022-11-24,2022-11-24T14:45:00+11:00,2022-11-24T13:17:37+11:00,Confirmed
cs_Y3kovRc9,47647,Information Centre,Studio 4,2022-11-29,2022-11-29T12:30:00+11:00,2022-11-24T15:52:35+11:00,Confirmed
cs_Y3kqBeT9,44007,Information Centre,Meeting Rooms,2022-11-14,2022-11-14T14:45:00+11:00,2022-11-14T12:29:39+11:00,Confirmed
cs_Y3kqq8s9,44006,Information Centre,Meeting Rooms,2022-11-14,2022-11-14T13:45:00+11:00,2022-11-14T11:45:09+11:00,Confirmed
cs_Y3kwwai9,43852,Information Centre,Meeting Rooms,2022-11-09,2022-11-09T13:45:00+11:00,2022-11-09T11:25:22+11:00,Cancelled by User
cs_Y3kzjRH9,44007,Information Centre,Meeting Rooms,2022-11-23,2022-11-23T13:45:00+11:00,2022-11-23T12:48:16+11:00,Confirmed
cs_Y3w07eT9,43852,Information Centre,Meeting Rooms,2022-08-12,2022-08-12T15:45:00+10:00,2022-08-12T13:33:57+10:00,Confirmed
cs_Y3w89Wi9,44006,Information Centre,Meeting Rooms,2022-08-23,2022-08-23T11:45:00+10:00,2022-08-23T10:27:39+10:00,Confirmed
cs_Y3wOOWT9,43476,Information Centre,Meeting Rooms,2022-08-10,2022-08-10T15:45:00+10:00,2022-08-06T14:19:33+10:00,Confirmed
cs_Y3wVQRS9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-08-15,2022-08-15T17:45:00+10:00,2022-08-15T11:16:57+10:00,Confirmed
cs_Y3wWDRu9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-08-14,2022-08-14T17:45:00+10:00,2022-08-13T13:36:32+10:00,Confirmed
cs_Y3wwzRT9,43852,Information Centre,Meeting Rooms,2022-08-05,2022-08-05T16:45:00+10:00,2022-08-05T10:34:19+10:00,Confirmed
cs_Y3wz5Jc9,43852,Information Centre,Meeting Rooms,2022-08-19,2022-08-19T13:45:00+10:00,2022-08-14T20:43:45+10:00,Cancelled by User
cs_Y3x648S9,43476,Information Centre,Meeting Rooms,2022-10-25,2022-10-25T15:45:00+11:00,2022-10-24T17:22:47+11:00,Confirmed
cs_Y3xJdac9,43476,Information Centre,Meeting Rooms,2022-10-31,2022-10-31T10:45:00+11:00,2022-10-26T21:43:47+11:00,Cancelled by User
cs_Y3xRxet9,47267,Information Centre,Studio 2,2022-11-04,2022-11-04T15:00:00+11:00,2022-11-01T10:15:19+11:00,Confirmed
cs_Y3xXJRc9,43852,Information Centre,Meeting Rooms,2022-10-25,2022-10-25T15:45:00+11:00,2022-10-25T14:44:00+11:00,Confirmed
cs_Y3xe08S9,44007,Information Centre,Meeting Rooms,2022-11-10,2022-11-10T16:45:00+11:00,2022-11-04T14:47:36+11:00,Confirmed
cs_Y3xeeRs9,43852,Information Centre,Meeting Rooms,2022-11-16,2022-11-16T15:45:00+11:00,2022-11-04T16:38:01+11:00,Confirmed
cs_Y3xkkOU9,43852,Information Centre,Meeting Rooms,2022-10-25,2022-10-25T19:45:00+11:00,2022-10-23T19:57:16+11:00,Confirmed
cs_Y3xnAyCy,44160,StartSpace ,Meeting Rooms,2022-11-09,2022-11-09T13:45:00+11:00,2022-11-07T11:21:47+11:00,Confirmed
cs_Y3xnAyCy,44160,StartSpace ,Meeting Rooms,2022-11-09,2022-11-09T14:45:00+11:00,2022-11-07T11:21:47+11:00,Confirmed
cs_Y3xzYlu9,44006,Information Centre,Meeting Rooms,2022-10-31,2022-10-31T11:45:00+11:00,2022-10-31T09:10:55+11:00,Confirmed
cs_YO23pOt9,44007,Information Centre,Meeting Rooms,2022-04-17,2022-04-17T14:45:00+10:00,2022-04-11T12:36:42+10:00,Confirmed
cs_YO24xXH9,44007,Information Centre,Meeting Rooms,2022-04-30,2022-04-30T13:45:00+10:00,2022-04-30T04:06:45+10:00,Confirmed
cs_YO28yli9,44007,Information Centre,Meeting Rooms,2022-05-05,2022-05-05T16:45:00+10:00,2022-05-05T09:24:25+10:00,Confirmed
cs_YO290oHy,44160,StartSpace ,Meeting Rooms,2022-04-21,2022-04-21T14:45:00+10:00,2022-04-21T12:41:05+10:00,Confirmed
cs_YO290oHy,44160,StartSpace ,Meeting Rooms,2022-04-21,2022-04-21T15:45:00+10:00,2022-04-21T12:41:05+10:00,Confirmed
cs_YO29p8S9,43476,Information Centre,Meeting Rooms,2022-04-22,2022-04-22T16:45:00+10:00,2022-04-21T14:38:16+10:00,Confirmed
cs_YO2J78c9,43476,Information Centre,Meeting Rooms,2022-04-21,2022-04-21T12:45:00+10:00,2022-04-20T00:47:19+10:00,Confirmed
cs_YO2Kw8t9,43476,Information Centre,Meeting Rooms,2022-04-20,2022-04-20T16:45:00+10:00,2022-04-20T15:14:42+10:00,Confirmed
cs_YO2OyRU9,44007,Information Centre,Meeting Rooms,2022-04-12,2022-04-12T12:45:00+10:00,2022-04-10T22:21:12+10:00,Confirmed
cs_YO2ZJRU9,44006,Information Centre,Meeting Rooms,2022-04-18,2022-04-18T14:45:00+10:00,2022-04-18T13:30:31+10:00,Confirmed
cs_YO2bVli9,43852,Information Centre,Meeting Rooms,2022-04-13,2022-04-13T17:45:00+10:00,2022-04-13T16:32:18+10:00,Confirmed
cs_YO2vVeI9,43476,Information Centre,Meeting Rooms,2022-04-28,2022-04-28T10:45:00+10:00,2022-04-22T19:18:16+10:00,Cancelled by User
cs_YO2w6qhy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-04-11,2022-04-11T13:45:00+10:00,2022-04-08T12:16:32+10:00,Confirmed
cs_YO2w6qhy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-04-11,2022-04-11T17:45:00+10:00,2022-04-08T12:16:32+10:00,Confirmed
cs_YO2wRlC9,44007,Information Centre,Meeting Rooms,2022-04-08,2022-04-08T16:45:00+10:00,2022-04-08T15:22:03+10:00,Confirmed
cs_YO7700SY,47647,Information Centre,Studio 4,2022-04-07,2022-04-07T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-04-14,2022-04-14T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-04-21,2022-04-21T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-04-28,2022-04-28T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-05-05,2022-05-05T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-05-12,2022-05-12T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-05-19,2022-05-19T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-05-26,2022-05-26T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-06-02,2022-06-02T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-06-09,2022-06-09T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-06-16,2022-06-16T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-06-23,2022-06-23T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-06-30,2022-06-30T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-07-07,2022-07-07T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-07-14,2022-07-14T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-07-21,2022-07-21T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-07-28,2022-07-28T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-08-04,2022-08-04T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-08-11,2022-08-11T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-08-18,2022-08-18T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-08-25,2022-08-25T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-09-01,2022-09-01T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-09-08,2022-09-08T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-09-15,2022-09-15T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-09-22,2022-09-22T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-09-29,2022-09-29T18:00:00+10:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-10-06,2022-10-06T18:00:00+11:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-10-13,2022-10-13T18:00:00+11:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-10-20,2022-10-20T18:00:00+11:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-10-27,2022-10-27T18:00:00+11:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-11-03,2022-11-03T18:00:00+11:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-11-10,2022-11-10T18:00:00+11:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-11-17,2022-11-17T18:00:00+11:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-11-24,2022-11-24T18:00:00+11:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-12-01,2022-12-01T18:00:00+11:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-12-08,2022-12-08T18:00:00+11:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-12-15,2022-12-15T18:00:00+11:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-12-22,2022-12-22T18:00:00+11:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO7700SY,47647,Information Centre,Studio 4,2022-12-29,2022-12-29T18:00:00+11:00,2022-02-03T17:02:06+11:00,Cancelled by Admin
cs_YO8738U9,47791,StartSpace ,Loft Boardroom,2022-06-20,2022-06-20T11:45:00+10:00,2022-06-20T10:53:45+10:00,Confirmed
cs_YO8RynH9,44006,Information Centre,Meeting Rooms,2022-06-18,2022-06-18T14:45:00+10:00,2022-06-12T15:06:05+10:00,Cancelled by User
cs_YO8VvDs9,43476,Information Centre,Meeting Rooms,2022-06-10,2022-06-10T11:45:00+10:00,2022-06-10T11:01:59+10:00,Confirmed
cs_YO8XmkTy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-07,2022-06-07T13:45:00+10:00,2022-06-02T17:11:09+10:00,Confirmed
cs_YO8XmkTy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-06-07,2022-06-07T17:45:00+10:00,2022-06-02T17:11:09+10:00,Confirmed
cs_YO8a7yFy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-07-04,2022-07-04T13:45:00+10:00,2022-06-07T14:05:42+10:00,Confirmed
